"id","tid_not_to_be_used","airline","tag","tweet"
38501,535471823178452992,"United","dN$l0c19~Lwl","_@united @TheEconomist: Is United Airlines really that bad? http://t.co/k75FbhpuRM http://t.co/E4ZbsPQqi2_ there is truth to the article."
38517,535479861167390720,"United","dN$l0c19~Lwl","@united you have the worst customer service ever."
38559,535495750386323456,"VirginAmerica","dN$l0c19~Lwl","I really did forget how ghetto @united is.  757 planes with barely working crt monitors to hit my head on.  I miss @VirginAmerica"
38582,535504177409978368,"American","dN$l0c19~Lwl","WTF @AmericanAir you cancel my flight and rebook me without sending me an email or message, I have to find out at airport. #terribleservice"
38636,535529801226801152,"American","dN$l0c19~Lwl","@AmericanAir When a flight is delayed 3 hours, your people need to help flyers change flights; not hand out snacks &amp; excuses. Service FAIL!"
38650,535534508112506880,"JetBlue","dN$l0c19~Lwl","@JetBlue making me sad today. Onboard a flight with a busted entertainment system. Isn't that one of the big reasons to fly JetBlue??"
38737,535576456034664448,"JetBlue","dN$l0c19~Lwl","Can u wait 'til May to see the Great White Way? Give my regards to Broadway: Anchorage-New York $398rt @jetblue starts 5/19 #AirFare911"
38751,535582708182036480,"VirginAmerica","dN$l0c19~Lwl","@alexismcgill @VirginAmerica @ShondalandTV SHAME!"
38809,535607594132709376,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Horrible customer service skills for your baggage check clerks at GRR this afternoon. Usually luv SWA today, not so much!"
38846,535621856595030016,"AlaskaAir","dN$l0c19~Lwl","Well, never making the mistake of flying @united again. Also on my list: @AlaskaAir and @Delta."
39160,535886502509555712,"JetBlue","dN$l0c19~Lwl","This sucks. Guarantee @JetBlue will see a drop in ticket sales. I know it will definitely affect my choice. http://t.co/RtyRsY00Jj"
39174,535892647144325120,"JetBlue","dN$l0c19~Lwl","unhappy with my @JetBlue customer service? anyone else having issues? i need to start a blog"
39208,535908145311547392,"American","dN$l0c19~Lwl","@WattsUpPhoto @GQMagazine @MilkStudios @AmericanAir - Mate just missed @ElisabethTroy1 @FlorenceRawish  @cleanbandit - played Madrid l/night"
39289,535950882186092544,"AlaskaAir","dN$l0c19~Lwl","I've grown to dislike flying anything other than @AlaskaAir. I miss you tonight, skinny seats, power outlets &amp; fun skylights!"
39304,535960965893062656,"American","dN$l0c19~Lwl","I wanna tell @AmericanAir I'm annoyed that when we REboarded the FAs [discourteously] switched me to an aisle seat, leaving my window empty."
39418,536027449776021504,"American","dN$l0c19~Lwl","@AmericanAir overnight bag never left AUS. Guitar is late in transit. Filed report. Any EXP magic you can make happen before showtime?"
39553,536187016061681664,"SouthWest","dN$l0c19~Lwl","Had the option to choose @SouthwestAir to fly again, no. Terrible service. Their employees steal out of your bag &amp; they do nothing about it."
39635,536239759686119424,"United","dN$l0c19~Lwl","Yikes. Tons of apologies and placating going on over @united feed today. Must be a horrible travel day. Sorry, @PoeSchmoops #gethomesafe"
39661,536256577460658176,"American","dN$l0c19~Lwl","@AmericanAir this is my third set of flights with AA in the last three weeks where commuter flights were delayed #Pattern"
39668,536259832027041792,"SouthWest","dN$l0c19~Lwl","Please let me never have to fly on @SouthwestAir ever again. This is some cheap experience"
39738,536310004429893632,"United","dN$l0c19~Lwl","@united what is the solution for the people waiting in Ciudad de Panama? They were supposed to be in Bogota last night. horrible service"
39765,536330511015497728,"American","dN$l0c19~Lwl","@AmericanAir I'm stuck in Barbados been here for 5 hours now smh plane broke down"
39783,536340058668687360,"SouthWest","dN$l0c19~Lwl","get ur shit together @SouthwestAir"
39834,536403417946939392,"American","dN$l0c19~Lwl","@AmericanAir your customer service has hung up on me over 7 times now. I have been on the phone for over an hour waiting to just get dropped"
39852,536470692494327808,"United","dN$l0c19~Lwl","@united hi :) I'm from Boston and i hate the Bruins...ain't that ironic? LOL"
39886,536524262161801216,"Delta","dN$l0c19~Lwl","DELTA AIRLINES Support #ImmigrationReform ... Just lost my Business @Delta @DeltaAssist   http://t.co/AKOEiJIydF"
39996,536604396625608704,"VirginAmerica","dN$l0c19~Lwl","@BaldBryan @VirginAmerica first world problems"
40010,536619366193049600,"United","dN$l0c19~Lwl","Couple alternate left over shots from Jared Chilko's @united edit, Jared killed it for this edit go give it... http://t.co/bP3kWLxPye"
40012,536619786814627840,"Delta","dN$l0c19~Lwl","I wouldn't fly @Delta airlines out of Ferguson.  @DeltaNewsroom can go eat a bowl of dicks. Fuck @DeltaAssist."
40019,536624762592976896,"SouthWest","dN$l0c19~Lwl","If @SouthwestAir cancels my flight out of ATL tonight due to bad weather, I would not be mad at all."
40029,536629650827378688,"SouthWest","dN$l0c19~Lwl","I do not like the every man for himself seat finding on @SouthwestAir Thankful corporate switched my future flights to @Delta #AssignedSeats"
40031,536631233199865856,"Delta","dN$l0c19~Lwl","I feel like @Delta 's customer service slogan is: \"How can we make flying a bigger fucking nightmare for you?\" cc: @DeltaAssist"
40091,536665987048026112,"American","dN$l0c19~Lwl","@AmericanAir is Flight 997 dfw to Eze delayed?"
40110,536675137467473920,"Delta","dN$l0c19~Lwl","@DeltaAssist waiting for gate at ATL. Going to miss flight 1285 to CHO. Any options for getting to CHO tonight?"
40135,536692977230290944,"United","dN$l0c19~Lwl","Sitting on @united for 90 min, because \"we tried to defer a repair, but they are saying it must be down before departure\" ... comforting"
40146,536701761902616576,"United","dN$l0c19~Lwl","@united flight was late, they said theyd let ppl catching a connecting to exit 1st. Not ahead of 1st class though. So we missed our flight."
40234,536806593112051712,"United","dN$l0c19~Lwl","@united this 65 minute delay to Houston from Amsterdam is unacceptable! I understand technical problems, but connex in iah-sfo #premiersil"
40324,536925164358090752,"United","dN$l0c19~Lwl","I have never had such bad customer service before. @united is the worst airline I have ever flown &amp; I'm not even past the check-in counter."
40338,536929211441623040,"SouthWest","dN$l0c19~Lwl","Forgot how much I luv flying @SouthwestAir! Speedy boarding, incredible service and comfy seating. I won't wait so long to fly SW again."
40349,536931910216609792,"United","dN$l0c19~Lwl","Very upset at @united policy: NO pre-boarding for our infant's 1st flight at 3 months. Gate agent RUDELY denied our polite request for help."
40350,536932357119688704,"American","dN$l0c19~Lwl","@USAirways is officially the worst airline and will never fly again. Hopefully @AmericanAir merger will help you out. #goodluck"
40379,536945344559722496,"American","dN$l0c19~Lwl","@mattcohen4real @AmericanAir   @America Air sucks Matt, I hate using them when i have to go see my Niece."
40395,536951727040516096,"Delta","dN$l0c19~Lwl","@DeltaAssist never mind. I see there was a typo."
40407,536955603386904576,"American","dN$l0c19~Lwl","Rude people, hating @AmericanAir , the @mattcohen4real bussiness"
40438,536965211413286912,"SouthWest","dN$l0c19~Lwl","@SouthwestAir delayed flight to BWI out of MBJ; SWA asst said SWA would pay for our hotel/accommodations if we miss our connection...(1)"
40439,536969766934568960,"American","dN$l0c19~Lwl","@mattcohen4real @AmericanAir @jarpad @JensenAckles it sucks what y'all go through but the twitter responses give me LIFE! "
40478,536990984455073792,"AlaskaAir","dN$l0c19~Lwl","Uh oh. Is this a sign of a delayed SEA-DEN flight? @AlaskaAir"
40493,536993420808822784,"United","dN$l0c19~Lwl","_@AndreaRussett: I__m gonna go ahead and say what everyone__s thinking, @united SUCKS. Never again._  No duh"
40551,537009522317877248,"American","dN$l0c19~Lwl","Just had a terrible experience with @americanair - thankfully phone rep fixed it.  AA please educate airport staff on credit products."
40552,537010119679434752,"American","dN$l0c19~Lwl","Pilot goes to wrong airport. Big Delay. Then crammed on bus for 30 mins waiting w/ no air. @AmericanAir fails again. http://t.co/i02xBYVdDd"
40577,537020202488430592,"JetBlue","dN$l0c19~Lwl","@JetBlue your mobile app is very frustrating. Between functionality and availability it's not a good experience. Any plans to update it?"
40609,537037678596734976,"VirginAmerica","dN$l0c19~Lwl","@virginamerica it's not my job to fix your problems on your website. Nor is yours. there is no point in this conversation."
40610,537038652053151744,"Delta","dN$l0c19~Lwl","@DeltaAssist @AdamLecy00 I also here they frown upon masturbation during flights, which is a deal breaker for me..."
40644,537059629952688128,"United","dN$l0c19~Lwl","@united Second flight #1160 another rude flight attendent. Blond lady. United Club has no spirit as customer service. What's happening??"
40737,537176046295339008,"American","dN$l0c19~Lwl","@AmericanAir they are called Americas worst for a reason_..lost bag (yes), rude staff (check), baggage fees (yes)."
40767,537235723238531072,"American","dN$l0c19~Lwl","I hate you @AmericanAir I'm using up my miles and flying Delta from now on. Suck it."
40877,537303089498554368,"American","dN$l0c19~Lwl","@AmericanAir Any chance I can switch flights to an earlier flight this evening due to weather?"
40922,537329136797483008,"American","dN$l0c19~Lwl","Beyond shocked by @AmericanAir - Terrible customer service and terrible policies. No longer a customer _"
40925,537329757973536768,"American","dN$l0c19~Lwl","@AmericanAir about to board my 3rd plane at dfw due to mechanical issues. I'll take a travel voucher please. 39MXY36 is my AAdvantage number"
40929,537330057665314816,"JetBlue","dN$l0c19~Lwl","@MatthewLush @JetBlue suck my ass jet blue"
40933,537331218912522240,"American","dN$l0c19~Lwl","@iliza @AmericanAir They have been a shitty airline for a long time. Them AND United."
41008,537358300820811776,"AlaskaAir","dN$l0c19~Lwl","The seats on this @AlaskaAir flight have charging stations on them. After a long delay this morning, this makes my afternoon!"
41136,537403796574728192,"United","dN$l0c19~Lwl","Horribly disappointed in @united. All I want is to get home but instead I'm stuck in Columbus. Should have taken @SouthwestAir"
41141,537405918645063680,"American","dN$l0c19~Lwl","@AmericanAir my bag is still lost .. That's 4k worth of camera equipment you owe me"
41176,537416029782433792,"United","dN$l0c19~Lwl","If my flight gets cancelled or delayed tomorrow due to the weather, I will be highly upset. Don't disappoint! @united"
41205,537428821130366976,"American","dN$l0c19~Lwl","@AmericanAir still haven't take off .. So much for 5:50 departure time. It's incredibly consistent how your airline is always late #missSWA"
41209,537430603906699264,"Delta","dN$l0c19~Lwl","@DeltaAssist do you know if DL5840 out of EWR tomorrow will be cancelled? Saw that delta will cancel 57 flights tomorrow morning"
41213,537432272488902656,"United","dN$l0c19~Lwl",".@united you didn't even care enough about me to spell \"apologize\" correctly. Horrible customer service. #worst airline"
41276,537445406293368832,"United","dN$l0c19~Lwl","@united HATE YOU"
41288,537445508802154496,"Delta","dN$l0c19~Lwl","@LisaCornwellGC @DeltaAssist uh oh, flight problems?"
41455,537606870249123840,"United","dN$l0c19~Lwl","@united what's going on with your MBS -&gt; ORD FLT. No announcements just late."
41469,537613959289786368,"SouthWest","dN$l0c19~Lwl","@SouthwestAir wow- busiest travel day of the year... Out of LAX and u cancelled my flight! Say bye 2 few hours of precious family time!"
41493,537625456623636480,"United","dN$l0c19~Lwl","when @united screws up and overbooks,they kick off the college student, per my little sister"
41634,537676209845719040,"SouthWest","dN$l0c19~Lwl","I miss flying @SouthwestAir :( Every time I fly American or Delta I get delayed."
41640,537678428204728320,"JetBlue","dN$l0c19~Lwl","Been sitting on the plane at JFK for an hour without moving. #turkeydaytravels #sigh @JetBlue"
41695,537694609003274240,"United","dN$l0c19~Lwl","What gives @united ... Sitting at MKE on flight 5364 for over 45 minutes waiting for a ground crew to get us to our gate"
41714,537701123126095872,"American","dN$l0c19~Lwl","@AmericanAir another delayed flight. I'm thirsty. And sweaty. And hungry."
41759,537717032352231424,"American","dN$l0c19~Lwl","@AmericanAir  I really wish you'd switch my flight from Friday til Tuesday. We pushed back my holiday for my aunts funeral services."
41844,537753050216030208,"United","dN$l0c19~Lwl","Mad at @united for changing my dad's work schedule. Was the 1st time my family was going to be together for Thanksgiving in 12 years. WAS..."
41877,537760818226798592,"JetBlue","dN$l0c19~Lwl","Thanks @JetBlue, I know you will! It's not your fault the weather was less than sunny :)"
41940,537789925446676480,"American","dN$l0c19~Lwl","@allenldennis @SouthwestAir I miss the old Southwest when flights flew on time and we didn't fly @AmericanAir because they weren't."
41953,537798209590947840,"American","dN$l0c19~Lwl","Pilot stuck elsewhere due to mechanical issues = longer delay to go #HomeForTurkeyDay.  Is there no back up plan @AmericanAir ? #Autopilot"
42016,537852964438695936,"American","dN$l0c19~Lwl","@AmericanAir horrible experience. About to start tweeting about it"
42042,537932629111472128,"United","dN$l0c19~Lwl",".@united this was after my flight was delayed &amp; I was forced to rent a car &amp; drive 5 hours to get home. I just walked in the door at 4:30am"
